patrizio buanne	10694	35	33	0 0 1 4 7 16 30	1 9 46 3 1 6 14 2
marty simon	10693	37	8	0 0 0 0 1 10 27	0 1 35 2 0 0 11 0
super700	10692	39	20	0 0 0 2 4 12 34	0 2 67 0 0 0 3 0
lorraine	10692	27	11	0 0 0 0 4 10 19	0 1 36 2 0 0 5 0
yeong-wook jo	10691	20	9	0 0 0 0 1 8 19	0 1 20 0 0 5 5 2
v8	10690	50	4	0 0 0 0 3 17 33	0 1 4 0 0 0 6 45
smashing pumpkins	10690	29	14	0 0 0 2 5 11 21	0 2 21 4 0 0 24 0
karolina	10687	5	1	0 0 0 0 0 0 6	0 0 5 0 0 0 1 0
grayson capps	10685	62	18	0 0 4 4 8 17 33	0 0 65 1 0 0 18 4
let's wrestle	10684	37	13	0 0 0 1 4 13 25	0 3 39 1 0 0 15 2
david berkeley	10684	24	21	0 0 0 1 1 6 24	0 0 14 1 0 1 30 1
electric frankenstein	10683	71	12	0 0 0 1 7 19 37	0 0 55 2 1 0 27 4
andy james	10682	30	1	0 0 0 1 3 7 17	0 3 21 0 1 0 5 3
sonny black & saad	10682	27	2	0 0 0 0 0 9 19	0 0 31 0 0 1 1 0
gli atroci	10681	67	16	0 0 0 0 5 24 46	0 0 87 0 0 0 0 0
hazmat modine	10680	53	16	0 0 0 2 6 18 31	0 0 66 1 0 2 5 4
evil superstars	10680	49	22	0 0 0 0 5 16 48	0 3 73 0 0 0 3 3
black oak arkansas	10679	52	6	0 0 0 2 9 13 28	0 0 33 1 0 1 18 10
aphrodites child	10679	89	13	0 0 1 5 8 30 46	0 6 87 2 0 4 11 4
christian prommer's drumlesson	10678	79	16	0 0 0 1 4 24 37	0 21 81 0 0 0 7 1
no cash	10678	33	8	0 0 0 0 1 16 25	0 1 11 0 0 0 35 0
fruto sagrado	10677	48	14	0 0 0 0 2 15 40	0 0 0 0 0 0 3 61
alla pugacheva	10677	40	7	0 0 0 0 4 12 21	0 2 37 0 0 5 3 2
la bottine souriante	10675	54	17	0 0 0 2 6 15 35	0 1 40 2 0 1 35 1
rapper big pooh	10675	62	6	0 0 0 0 4 13 45	0 0 35 1 1 0 35 4
kina grannis	10673	27	36	0 0 0 0 7 17 33	1 3 26 4 0 1 28 1
foxhole	10673	20	7	0 0 0 0 0 4 16	0 1 14 0 0 0 13 2
steve wynn	10672	49	5	0 0 0 2 5 10 21	1 2 43 0 0 0 14 1
eddie palmieri	10671	144	29	0 4 8 15 22 33 47	0 16 82 1 5 7 53 40
grace potter & the nocturnals	10671	21	27	0 0 0 1 6 9 22	0 4 9 0 0 1 38 2
navigators	10671	28	12	0 0 0 0 2 11 20	0 0 41 0 0 0 1 0
los bukis	10670	72	19	0 0 2 7 11 21 41	0 0 4 1 1 1 85 13
johnny "guitar" watson	10670	86	9	0 1 2 4 12 17 31	0 5 79 2 0 0 19 3
ben frost	10669	60	9	0 0 0 2 5 16 39	0 0 60 8 0 2 11 2
karen matheson	10668	117	61	0 2 6 15 26 33 58	1 2 138 1 0 9 46 11
kas product	10667	42	36	0 0 0 3 7 15 44	0 0 71 1 0 0 20 7
heidi happy	10665	62	21	0 0 0 2 5 19 29	0 3 77 5 1 2 3 1
the raspberries	10665	72	18	0 0 1 3 7 16 37	1 4 31 3 0 0 52 7
a breath before surfacing	10664	48	3	0 0 0 0 1 17 31	0 0 38 0 1 1 15 1
himesh reshammiya	10664	116	25	0 0 1 5 9 18 70	1 62 37 2 0 4 46 1
victoria mil	10663	36	26	0 0 0 0 3 10 45	0 0 4 0 0 0 5 60
ben woods	10660	64	22	0 0 0 0 6 13 45	0 6 68 3 0 1 14 2
don cherry	10658	100	15	0 1 1 5 11 23 49	1 7 93 1 1 1 23 2
kim larsen & kjukken	10658	60	11	0 0 2 4 7 14 31	0 0 71 1 0 1 3 0
git fresh	10656	33	16	0 0 0 0 1 14 30	0 12 15 7 0 0 21 0
torsofuck	10656	59	10	0 0 0 0 3 22 35	0 1 57 3 0 2 6 3
travoltas	10656	49	9	0 0 0 0 1 11 38	0 6 34 1 0 0 17 3
george dalaras	10656	50	16	0 0 0 3 7 16 25	0 0 44 2 0 24 1 2
heino	10652	89	12	0 0 6 10 16 21 37	0 1 101 4 0 1 3 9
johannes linstead	10651	78	24	0 1 2 7 12 17 38	2 12 56 0 0 13 38 2
robust	10651	36	1	0 0 0 0 0 5 27	1 0 23 0 0 0 15 1
gloria morti	10651	33	2	0 0 0 0 2 5 26	0 0 31 1 0 0 6 0
david crosby	10650	111	15	0 0 5 10 20 25 43	0 4 83 3 0 1 42 5
the sims	10648	20	13	0 0 0 0 0 10 19	0 1 21 0 0 0 11 1
12 rounds	10648	27	14	0 0 0 0 1 4 33	0 2 32 3 0 2 11 0
docenterna	10646	64	9	0 0 1 3 11 17 29	0 1 80 0 1 0 1 1
greydon square	10644	31	4	0 0 0 2 4 8 17	0 0 14 1 0 0 24 0
transvision vamp	10642	71	14	0 0 0 2 11 18 34	2 4 78 6 0 0 11 2
hellshock	10639	43	4	0 0 0 0 3 8 29	0 0 32 1 0 0 17 1
corner stone cues	10637	54	8	0 0 0 0 1 14 39	0 2 47 1 1 0 20 0
country joe & the fish	10636	76	27	0 0 2 6 8 18 51	1 3 57 5 0 3 40 10
ram	10636	52	15	0 0 0 0 4 15 47	2 25 30 0 0 2 15 7
diego el cigala	10635	103	22	0 0 2 5 23 27 50	0 3 106 0 5 6 19 15
freestyle fellowship	10633	60	6	0 0 0 1 10 18 34	1 1 28 4 0 1 45 0
jesus chrysler suicide	10633	35	4	0 0 0 0 2 6 26	1 1 37 0 0 0 0 1
big electric cat	10633	43	26	0 0 0 0 6 15 38	0 0 58 2 0 0 10 7
sabahat akkiraz	10629	131	43	0 2 5 9 36 34 61	0 0 27 0 0 155 12 0
fm2000	10628	21	12	0 0 0 0 0 8 21	0 1 33 0 0 0 0 0
kenotia	10628	20	23	0 0 0 0 2 6 33	0 9 15 1 0 0 14 7
warcloud	10628	30	0	0 0 0 0 0 6 21	0 1 18 2 0 0 11 0
danny howells	10625	91	11	0 0 0 2 6 19 62	2 5 71 3 1 1 30 1
antigen shift	10625	45	11	0 0 0 0 2 11 38	1 0 44 3 0 0 10 3
x-raided	10625	44	0	0 0 0 0 2 10 21	0 0 34 1 0 0 10 2
supernada	10624	22	13	0 0 0 0 0 6 24	1 0 35 0 0 0 1 0
mudcrutch	10623	97	15	0 0 1 6 13 24 45	0 3 60 3 2 1 54 5
revelation theory	10623	63	21	0 0 0 1 7 21 47	0 0 48 3 0 0 35 3
serge reggiani	10623	74	12	0 0 4 6 10 18 29	1 0 83 0 0 3 13 4
union jack	10623	74	7	0 0 0 2 7 19 44	1 1 61 4 0 2 21 0
ulan bator	10622	39	13	0 0 0 0 3 12 29	1 1 50 0 0 2 4 1
jackson waters	10621	22	38	0 0 0 0 2 16 37	1 2 29 1 0 1 26 6
devil shoots devil	10620	39	9	0 0 0 0 3 11 25	0 0 51 0 0 0 0 0
federico mompou	10620	36	7	0 0 0 1 1 10 22	0 13 20 2 1 1 11 4
breakerz	10614	11	24	0 0 0 0 2 9 21	0 11 15 1 0 0 8 7
hannu	10613	42	14	0 0 0 0 2 13 33	2 12 37 2 0 1 9 3
arise	10613	49	3	0 0 0 0 4 16 31	0 3 43 1 0 1 7 2
castlevania	10611	37	5	0 0 0 0 2 8 27	0 0 22 0 0 1 19 3
pino donaggio	10610	41	10	0 0 0 1 3 11 23	0 3 41 1 0 1 12 4
kendall payne	10608	23	49	0 0 0 1 6 12 44	0 1 39 0 1 0 34 5
marc shaiman	10608	43	18	0 0 1 2 5 13 34	0 3 39 1 0 1 19 6
mephiskapheles	10607	51	7	0 0 0 1 6 10 38	1 0 20 0 0 0 39 6
harry partch	10606	95	10	0 0 0 6 15 27 40	0 4 76 1 0 2 38 8
beauty pill	10606	30	11	0 0 0 0 2 8 29	0 1 14 0 0 0 28 4
parachute band	10606	44	25	0 0 1 3 9 13 34	1 13 30 7 1 2 21 2
xenomorph	10604	35	2	0 0 0 0 0 3 24	0 1 32 1 0 0 2 2
dixebra	10604	37	4	0 0 0 0 0 5 27	1 1 37 2 0 1 0 1
outphase	10603	13	2	0 0 0 0 0 1 12	0 4 6 0 0 0 7 0
pablo moses	10602	94	19	0 0 0 3 10 25 49	1 0 81 1 2 1 21 19
mikael	10601	28	8	0 0 0 0 0 8 22	0 1 35 0 0 0 0 0
ian dury	10601	85	11	0 0 2 5 10 19 32	2 2 89 3 0 1 5 2
j-kwon	10601	91	22	0 0 0 0 5 44 54	0 3 105 3 0 3 15 0
j.j. johnson	10600	79	6	0 0 1 6 14 20 32	0 11 39 2 0 2 45 3
jane	10599	62	22	0 0 1 3 8 17 39	0 2 63 1 0 11 13 4
inspection 12	10599	25	5	0 0 0 0 2 5 23	0 3 13 0 0 0 16 1
nuage	10598	34	7	0 0 0 0 0 9 32	0 8 15 4 0 0 14 6
good-cool	10597	43	7	0 0 0 0 3 12 35	0 30 7 1 0 0 19 4
double you	10596	92	21	0 0 0 2 14 29 58	0 2 48 0 0 0 6 63
kate wolf	10594	34	17	0 0 3 4 6 12 20	1 2 22 0 0 0 38 1
interface	10592	29	8	0 0 0 1 3 8 17	0 3 26 2 0 0 5 2
alejandro jodorowsky	10591	61	7	0 0 0 1 7 14 30	0 2 27 7 0 1 39 4
rosalyn tureck	10590	42	4	0 0 0 1 5 9 19	0 6 27 4 0 2 18 1
major label	10588	20	9	0 0 0 0 1 5 20	0 0 32 0 0 0 0 1
deneuve	10587	39	20	0 0 0 0 1 8 40	0 1 60 0 0 0 1 2
arcwelder	10584	41	7	0 0 0 1 4 12 24	0 1 21 0 0 0 32 0
sorten muld	10584	49	21	0 0 0 1 6 15 37	0 0 58 1 0 0 14 2
marvin pontiac	10583	53	16	0 0 1 2 4 14 35	0 3 53 2 1 1 18 1
40 cal.	10582	57	2	0 0 0 0 1 16 34	0 1 38 0 0 0 24 0
the artful dodgers	10582	64	16	0 0 0 0 2 21 50	0 7 70 0 0 0 9 0
sandy leah	10582	11	3	0 0 0 0 0 1 13	0 0 0 0 0 0 0 16
seemless	10582	42	1	0 0 0 1 3 8 26	0 1 24 0 0 0 16 3
ebi	10581	72	13	0 0 0 1 9 14 38	0 3 33 0 0 44 17 0
nothanx	10581	35	10	0 0 0 0 0 13 30	0 0 48 0 0 0 1 1
descartes a kant	10576	50	24	0 0 1 1 7 24 40	0 4 13 0 0 0 61 2
candie hank	10576	49	8	0 0 0 0 2 14 38	0 0 53 0 0 2 8 0
the savage rose	10575	50	18	0 0 1 4 11 15 23	1 3 71 0 0 0 0 0
rob hubbard	10575	40	0	0 0 0 0 3 13 18	0 0 41 1 0 0 4 0
bad seed	10575	31	3	0 0 0 0 0 7 21	0 0 6 3 0 0 30 0
tontxu	10574	52	27	0 0 0 1 6 16 53	0 1 75 0 0 0 4 9
tempest	10574	46	12	0 0 0 1 6 10 30	0 3 35 0 0 0 27 2
cuby & the blizzards	10573	57	8	0 0 1 5 10 14 30	0 0 64 1 0 0 1 2
mindflayer	10573	40	4	0 0 0 0 6 13 26	0 5 18 1 0 1 27 0
ken stringfellow	10572	27	23	0 0 0 0 4 11 33	0 2 35 1 0 2 15 1
surfact	10571	20	11	0 0 0 0 0 8 20	0 0 27 0 0 0 2 2
flegmaatikot	10570	37	5	0 0 0 0 0 10 26	0 0 48 0 0 0 0 0
asala	10569	69	22	0 0 0 1 12 22 48	31 0 33 1 1 25 10 2
the bakerton group	10567	41	1	0 0 0 0 3 10 22	1 2 27 3 0 0 13 2
floex	10566	62	12	0 0 0 0 1 12 47	0 3 71 2 0 1 3 1
gigi	10565	45	14	0 0 0 2 7 13 31	1 33 17 1 1 0 11 3
alphazone	10564	61	11	0 0 0 0 3 20 43	0 2 45 7 0 1 15 8
exo	10564	30	3	0 0 0 0 2 10 22	3 1 30 0 0 0 4 0
ai phoenix	10562	48	13	0 0 0 0 4 12 32	0 2 59 2 0 0 1 3
lou donaldson	10561	117	9	0 0 4 8 17 29 41	1 20 82 2 0 2 38 6
pugwash	10559	20	2	0 0 0 0 1 3 14	0 1 14 1 0 0 9 0
forss	10559	81	12	0 0 0 0 5 19 49	0 4 89 3 0 4 4 2
amanda blank	10558	51	25	0 0 0 0 10 21 31	0 3 42 2 0 2 37 2
aa	10557	64	15	0 0 0 0 5 13 56	0 4 29 2 0 0 51 4
helvetia	10556	25	3	0 0 0 0 3 6 19	0 1 11 1 0 0 20 0
special needs	10555	10	25	0 0 0 0 0 6 25	0 3 30 2 1 0 7 0
motionless in white	10553	27	8	0 0 0 0 0 6 25	0 0 22 3 0 1 9 2
paul williams	10553	43	19	0 0 0 1 6 15 28	1 11 33 0 0 1 18 5
peter kater	10552	78	25	0 0 3 6 14 18 27	0 3 54 2 0 1 45 10
sickening horror	10552	47	8	0 0 0 0 6 16 27	0 0 42 5 0 0 8 2
devil in me	10551	37	13	0 0 0 0 1 9 42	0 2 51 0 0 0 1 0
casey dienel	10550	31	24	0 0 0 0 5 16 28	1 6 18 0 0 0 33 4
omar sosa	10550	77	16	0 0 0 2 12 19 33	0 10 62 1 1 4 14 16
after the sirens	10549	15	13	0 0 0 0 0 5 19	0 4 9 1 0 0 13 1
brendan james	10548	33	32	0 0 0 1 3 12 37	0 6 24 1 0 0 40 5
the ballet	10548	29	17	0 0 0 0 2 11 28	0 2 23 0 0 0 20 4
mark wills	10547	42	20	0 0 1 2 6 11 30	0 2 22 2 0 1 40 0
the murder of rosa luxemburg	10547	45	9	0 0 0 0 1 11 42	0 1 47 2 1 1 6 1
aa.vv.	10546	82	11	0 0 0 1 3 20 57	1 0 91 2 0 1 5 3
mojo club	10545	45	8	0 0 0 1 4 10 24	0 4 57 1 0 0 0 1
angelo milli	10545	65	14	0 0 0 0 3 16 50	0 3 69 0 0 3 7 1
esther phillips	10545	79	24	0 0 2 3 9 19 42	0 3 79 6 0 2 18 8
timpuri noi	10545	57	18	0 0 0 0 5 10 49	0 0 75 1 0 0 6 0
glenn branca	10544	60	13	0 0 0 1 5 16 39	0 3 44 1 0 3 35 5
sir lord baltimore	10544	77	10	0 0 1 2 8 20 41	0 2 49 2 0 1 35 8
greenthink	10543	17	3	0 0 0 0 0 5 13	0 2 8 0 1 0 14 1
undying	10543	52	6	0 0 0 0 1 8 47	0 2 32 0 0 0 19 8
hollywood porn stars	10542	49	13	0 0 0 1 4 11 40	0 1 60 0 0 0 1 3
kontra	10541	31	10	0 0 0 0 3 8 28	0 0 45 0 0 0 0 1
siva six	10540	43	16	0 0 1 2 4 11 32	0 0 55 0 0 1 6 3
alexei zakharov	10540	31	0	0 0 0 0 0 8 21	0 0 29 2 0 0 2 1
vex'd	10540	101	28	0 0 0 2 9 45 50	0 2 126 3 0 3 22 1
wonderwall	10537	13	8	0 0 0 0 0 6 15	0 1 24 0 0 0 0 0
groove theory	10536	50	41	0 0 0 0 8 25 44	5 9 32 6 1 2 45 4
the militia	10536	4	2	0 0 0 0 0 1 4	0 0 8 0 0 0 0 0
bruno pelletier	10533	14	38	0 0 0 0 4 12 32	0 3 40 1 0 5 6 2
sean watkins	10531	21	10	0 0 0 1 1 5 24	0 0 4 0 0 0 32 1
shivkumar sharma	10530	48	16	0 0 1 1 5 11 24	0 11 25 3 0 3 25 10
blancmange	10529	92	16	0 0 1 4 12 23 39	1 2 90 2 0 1 26 6
jammil e uma noites	10527	51	40	0 0 0 1 8 26 44	2 1 8 0 0 0 4 81
bobbie gentry	10527	62	36	0 0 1 3 10 21 35	1 0 81 4 1 2 25 5
emily king	10526	36	42	0 0 0 1 5 10 44	2 2 36 1 0 0 40 2
house of krazees	10526	22	3	0 0 0 0 0 3 20	1 0 10 0 0 0 14 0
single frame	10525	23	7	0 0 0 0 1 4 25	0 0 9 1 0 0 22 0
scream	10524	48	7	0 0 1 2 5 10 30	0 4 25 2 0 0 24 5
newtone	10523	110	7	0 0 0 0 13 25 63	0 4 118 0 0 0 2 0
stevie salas	10523	40	1	0 0 0 1 3 9 20	1 11 15 0 0 4 10 3
stop it!!	10521	40	4	0 0 0 0 3 11 32	0 2 16 3 0 0 33 0
oka	10519	35	7	0 0 0 0 4 9 21	0 1 20 7 1 0 16 0
heinous killings	10518	43	4	0 0 0 0 0 10 34	0 1 39 2 0 2 4 1
erics trip	10517	34	11	0 0 0 0 2 9 24	0 1 13 4 0 0 33 1
columbia	10515	31	23	0 0 0 0 5 14 33	0 1 4 0 0 0 4 50
lida husik	10515	16	1	0 0 0 0 0 4 10	0 0 9 0 0 0 13 0
teresa cristina e grupo semente	10514	43	20	0 0 0 0 3 15 35	0 2 8 1 0 0 1 55
dust	10514	40	7	0 0 0 1 5 12 23	0 0 23 1 0 1 15 12
doble v	10513	32	4	0 0 0 0 0 5 29	0 0 34 0 0 0 1 4
comptons most wanted	10513	78	1	0 0 0 0 4 20 37	0 1 69 2 0 1 10 2
blu cantrell	10510	75	52	0 1 3 7 24 24 56	2 6 91 1 0 3 28 7
marching band	10509	52	21	0 0 0 1 6 12 35	0 5 32 1 0 0 39 2
bivattchee	10507	28	5	0 0 0 0 0 6 23	1 4 12 1 0 0 14 6
joop	10504	171	16	0 0 0 2 29 62 62	0 2 154 5 0 12 14 7
albert king with stevie ray vaughan	10503	74	9	0 0 3 5 6 17 35	0 5 42 3 0 4 33 8
der blaue reiter	10503	44	22	0 0 0 0 4 14 37	0 2 61 3 0 0 7 1
vedera	10503	26	28	0 0 0 0 1 14 33	0 1 10 1 0 0 44 1
frankie lymon and the teenagers	10502	56	38	0 0 0 7 9 20 48	0 2 57 2 1 1 39 9
the cyan velvet project	10500	29	12	0 0 0 0 1 9 28	0 0 39 0 0 0 2 1
that 1 guy	10497	49	9	0 0 0 0 2 11 39	1 0 16 11 0 0 32 0
sumner mckane	10494	35	4	0 0 0 0 1 5 28	0 4 15 1 0 1 18 1
corey crowder	10494	29	11	0 0 0 0 1 8 25	1 2 10 0 1 0 19 9
nothing to lose	10493	13	0	0 0 0 0 0 1 8	0 1 12 0 0 0 0 0
kerkko koskinen	10492	26	29	0 0 0 0 3 10 39	0 0 66 0 0 0 0 0
galdson	10491	72	11	0 0 0 2 8 15 44	0 3 67 3 0 1 13 6
how i became the bomb	10491	36	11	0 0 0 0 6 10 27	0 2 30 0 1 0 18 1
fra lippo lippi	10489	36	12	0 0 0 3 5 12 22	0 26 25 0 0 0 5 1
sergio dalma	10489	65	40	0 0 0 3 11 23 55	0 1 91 0 0 1 10 10
jack frost	10487	44	6	0 0 0 0 5 10 26	0 0 43 1 0 0 10 0
lagarto amarillo	10487	38	22	0 0 0 0 2 14 40	0 0 62 0 2 0 0 0
slim harpo	10486	78	9	0 0 2 5 5 18 36	2 1 62 1 0 1 33 4
roller coaster	10486	25	12	0 0 0 0 2 6 23	1 24 6 0 0 0 10 1
kelly price	10486	47	40	0 0 1 5 8 17 32	1 12 27 0 3 3 45 5
the pist	10486	25	5	0 0 0 0 0 4 23	0 0 6 0 0 1 27 0
six finger satellite	10485	49	16	0 0 0 0 2 18 42	0 2 25 1 0 0 44 2
ehren starks	10485	46	8	0 0 0 3 7 13 19	0 1 34 1 0 0 23 0
kashmere stage band	10485	69	2	0 0 0 2 3 18 33	0 6 33 4 0 1 27 9
the fully down	10484	19	13	0 0 0 0 1 5 23	0 1 10 2 0 0 20 1
all-4-one	10483	42	29	0 0 0 1 6 12 38	1 12 31 4 1 0 29 1
tom frampton	10479	20	15	0 0 0 0 0 9 25	0 0 8 2 0 0 29 0
virginelle	10479	43	10	0 0 0 0 1 9 45	0 12 26 3 0 0 13 7
jean-louis aubert	10479	70	21	0 0 2 3 10 23 37	0 1 88 0 0 1 6 3
a breach on heaven	10479	52	12	0 0 0 0 1 14 46	0 2 57 0 0 1 5 2
f.t. island	10477	4	21	0 0 0 0 0 4 15	0 3 4 0 0 0 16 4
logan whitehurst	10477	14	6	0 0 0 0 0 7 12	0 2 9 1 0 0 9 0
gavin mikhail	10476	20	25	0 0 0 0 2 10 29	0 1 17 5 0 0 25 1
toyah	10476	39	3	0 0 0 1 5 9 20	0 2 42 2 0 0 4 2
all angels	10476	64	28	0 0 3 6 11 18 37	1 3 75 2 1 4 9 4
jens gad	10475	80	16	0 0 1 4 10 22 40	1 2 73 0 0 3 18 8
miro	10475	110	39	0 0 1 3 33 28 60	0 4 136 4 0 1 13 4
jennifer gentle	10475	43	13	0 0 0 0 3 11 31	0 2 40 2 0 0 18 0
heavens to betsy	10474	11	33	0 0 0 0 5 13 30	0 0 11 3 0 1 33 2
the kazoo funk orchestra	10474	38	11	0 0 0 3 7 13 23	1 1 34 0 0 1 17 0
ola svensson	10473	23	14	0 0 0 0 3 11 22	0 0 37 1 0 0 1 2
acursed	10473	36	4	0 0 0 0 3 6 24	1 0 36 1 0 1 4 1
obtained enslavement	10470	43	3	0 0 0 0 3 11 30	0 0 38 0 1 0 12 1
the wrong side	10470	36	5	0 0 0 0 0 9 27	0 0 14 2 0 0 27 0
zz	10470	18	9	0 0 0 0 0 6 18	0 2 19 0 0 1 4 3
eli	10469	39	6	0 0 0 1 4 9 24	0 5 22 0 0 0 15 5
machine	10468	10	11	0 0 0 0 0 4 15	0 5 16 1 0 0 3 2
stephanie mills	10467	96	33	0 1 2 7 13 29 42	1 9 76 3 1 1 49 3
bruce broughton	10467	43	1	0 0 0 0 2 11 24	0 0 36 1 0 0 10 0
man must die	10467	50	2	0 0 0 0 2 10 38	0 1 35 0 0 2 15 2
la gran orquesta republicana	10466	43	12	0 0 0 0 5 11 31	1 0 55 0 0 0 1 5
agf/delay	10466	72	17	0 0 0 2 3 20 46	0 6 79 1 0 3 8 4
big mama	10464	26	26	0 0 0 0 2 10 29	0 16 24 2 1 0 12 2
rejected youth	10463	23	5	0 0 0 0 1 6 23	0 0 31 0 0 0 1 0
1919	10463	59	40	0 0 1 7 10 17 59	2 1 84 1 1 0 19 5
red wine	10463	48	6	0 0 0 0 1 12 39	0 1 26 0 1 0 15 12
potluck	10458	47	6	0 0 0 1 5 12 31	0 0 23 0 0 0 34 0
lost area	10458	26	11	0 0 0 0 1 7 27	0 0 34 0 0 0 3 3
trance allstars	10458	93	12	0 0 0 6 12 30 39	1 2 92 1 0 4 9 4
million stylez	10456	79	42	0 0 0 1 18 31 56	3 3 111 2 2 1 3 4
jimmy chamberlin complex	10456	38	12	0 0 0 0 2 10 35	0 0 27 1 0 1 17 8
los chichos	10456	115	31	0 0 2 5 14 42 59	0 2 167 0 2 2 1 5
shakin' stevens	10455	88	44	0 1 5 9 13 26 41	0 2 125 1 1 3 6 2
chastisement	10455	36	2	0 0 0 0 0 4 29	0 2 29 0 0 1 6 1
macklemore	10455	42	4	0 0 0 0 0 7 28	0 0 22 0 0 0 23 1
bill bryson	10454	52	5	0 0 0 1 7 15 32	0 0 38 6 0 0 21 0
shine	10454	35	14	0 0 0 0 4 9 22	0 12 38 1 0 0 8 0
naked music	10453	95	17	0 0 0 1 7 26 47	1 10 72 6 1 2 31 4
mat zo	10453	173	18	0 0 0 2 32 81 59	1 9 165 2 0 2 14 5
the guts	10451	32	8	0 0 0 0 1 10 27	0 0 18 0 0 0 30 0
koos kombuis	10451	32	2	0 0 0 0 1 9 19	21 3 14 0 0 0 1 0
keiko lee	10451	30	6	0 0 0 0 3 4 15	0 24 13 1 0 0 1 2
daler mehndi	10450	87	21	0 0 0 1 10 23 51	0 11 48 3 0 2 43 9
deathrow	10450	64	9	0 0 0 0 5 19 37	0 3 49 1 0 7 10 5
razorcuts	10450	42	14	0 0 0 0 4 12 25	1 4 44 1 0 1 16 2
fikret kizilok	10449	54	28	0 0 0 1 4 19 48	1 0 13 1 0 68 7 1
kammer sieben	10448	7	3	0 0 0 0 0 2 7	0 0 12 0 0 0 0 2
thomas tallis	10447	82	24	0 0 2 4 12 19 31	1 1 87 1 0 3 25 4
triangle sun	10447	54	12	0 0 0 0 3 9 46	0 3 65 1 0 0 1 0
the square	10447	21	0	0 0 0 1 2 4 12	0 23 4 0 0 0 1 1
black stones	10447	1	6	0 0 0 0 0 1 4	0 0 4 0 0 0 3 0
mandalavandalz	10445	65	18	0 0 0 0 3 10 60	1 2 81 1 1 2 1 0
maple bee	10444	22	17	0 0 0 0 4 9 24	1 5 29 1 0 0 5 2
the motorhomes	10443	36	24	0 0 0 0 2 16 30	0 1 60 0 0 0 4 0
syndrome	10443	10	19	0 0 0 0 2 4 20	0 3 16 0 0 0 10 8
visioneers	10443	79	8	0 0 0 3 5 16 44	0 9 75 1 0 1 11 0
deepak chopra	10442	47	21	0 0 0 1 8 15 27	3 2 39 1 0 2 26 4
bonanza banzai	10439	45	11	0 0 0 1 4 16 31	0 0 59 0 0 0 2 0
michelle tumes	10439	36	19	0 0 1 2 5 11 23	0 5 18 2 0 0 30 3
john hodgman	10439	30	5	0 0 0 0 2 7 23	0 0 8 1 0 0 31 0
erick e	10438	157	40	0 0 0 3 9 88 66	0 2 188 2 1 2 9 7
losalios	10436	17	5	0 0 0 0 0 5 18	0 20 7 1 0 0 0 0
hafdis huld	10434	43	23	0 0 0 1 5 15 31	0 2 59 0 0 0 7 4
professional murder music	10433	50	15	0 0 0 0 3 8 51	3 2 42 2 0 0 22 1
lucas 15	10431	58	16	0 0 0 1 5 16 43	2 0 74 4 1 0 5 3
shakedown	10431	141	29	0 0 0 3 24 43 62	2 4 143 5 1 5 15 11
les claypool and the holy mackerel	10430	73	9	0 0 0 1 9 22 38	1 1 60 1 0 0 29 3
meese	10428	15	13	0 0 0 0 0 5 19	0 1 5 1 0 0 21 1
valet	10427	42	13	0 0 0 0 5 15 29	0 5 34 1 0 0 25 2
hadag nachash	10427	56	24	0 0 0 0 5 15 33	0 3 24 1 1 16 38 5
burro banton	10427	93	15	0 0 0 0 4 29 55	1 0 102 4 1 0 5 2
nuno prata	10427	23	17	0 0 0 0 2 6 28	1 0 44 0 0 0 0 0
wide awake	10426	25	3	0 0 0 0 1 7 14	0 0 16 0 0 0 13 0
vladimir horowitz	10426	37	11	0 0 0 0 4 9 24	0 3 26 0 0 1 20 1
ruth	10425	49	24	0 0 0 1 8 22 29	0 2 31 1 1 0 39 5
harry pussy	10425	72	10	0 0 0 4 8 22 40	0 3 29 9 0 0 56 2
the peach tree	10425	16	5	0 0 0 1 3 5 9	0 1 11 3 0 0 9 0
anthony rapp	10425	3	30	0 0 0 0 0 6 24	0 3 7 1 0 0 26 0
larry heard	10424	83	8	0 0 0 2 5 24 40	1 14 69 2 1 1 14 1
phillip wilkerson	10423	30	7	0 0 0 1 6 8 17	0 0 24 2 0 0 16 1
michael ball	10419	43	27	0 0 0 7 10 17 25	0 5 54 1 0 0 16 1
bez ladu a skladu	10418	44	8	0 0 0 0 1 10 29	0 0 56 0 0 0 0 1
i spy	10417	42	3	0 0 0 0 0 8 35	0 0 23 4 0 0 23 0
digicult	10416	77	8	0 0 0 0 3 9 56	3 5 66 0 0 4 7 5
sektor gaza	10416	43	9	0 0 0 0 3 15 34	1 3 48 2 1 0 5 0
nagaoka seikou	10415	4	1	0 0 0 0 0 0 4	0 0 5 0 0 0 0 1
cicatriz	10415	70	15	0 0 0 0 10 19 53	0 0 77 0 1 2 4 13
go west	10414	109	37	0 0 5 11 19 33 45	1 7 102 9 0 0 29 10
roots rockers	10412	57	19	0 0 0 3 10 17 35	0 1 82 0 2 0 0 0
david e. williams	10412	17	1	0 0 0 0 0 3 13	0 0 9 0 0 0 8 2
gothmog	10412	4	0	0 0 0 0 0 0 3	0 0 4 0 0 0 0 0
andres cepeda	10410	67	37	0 0 0 0 4 35 56	0 0 5 0 0 0 8 98
am i blood	10409	36	5	0 0 0 0 2 9 22	2 0 24 0 0 0 12 4
heartbreak engines	10409	36	10	0 0 0 1 1 7 33	0 1 43 0 1 0 3 2
